Taxonomy	GXH_2074	GXH_3303	GXH_3593	GXH_2631	GXH_2742	GXH_4036	GXH_1390	GXH_3170	GXH_1860	GXH_2301	GXH_1634	GXH_1635	GXH_2741	GXH_1176	GXH_3392	GXH_3174	GXH_2520	GXH_3171	GXH_913	GXH_3806	GXH_695	GXH_3384	GXH_1389
Micrococcus_terreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia_nasimurium	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulosimicrobium_cellulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruaniaceae_bacterium_KH17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus_aquimaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_koyangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis_alba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_deltae	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0	0	0	0	0	0	0	0	0	0
Olsenella_profusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella_scatoligenes	0	0	0	0.23587	0	0	0	0	0	0	0	0	0	0.01152	0	0	0.00606	0	0	0	0	0	0
Collinsella_aerofaciens	2.12258	2.04287	0.08863	0.22429	0.9599	2.73152	2.34617	0.68245	3.41838	0.14089	1.01922	6.02502	1.33837	9.08342	1.09833	0.56475	0.03892	7.84852	5.50006	0.30347	10.17279	1.96939	8.26242
Collinsella_intestinalis	0.00149	0	0	0	0	0.00714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_stercoris	0.00085	0	0	0	0	0.00629	0	0	0.00138	0	0	0.00851	0	0	0	0	0	0.00555	0.01546	0	0.01422	0	0.00876
[Collinsella]_massiliensis	0.00484	0	0	0	0	0	0	0	0	0	0	0	0	0.01072	0	0	0	0	0	0	0	0	0
Eggerthella_lenta	0	0	0.0666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_pamelaeae	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia_isoflavoniconvertens	0.20761	0.41363	0.24993	0	0	0	0.1083	0	0	0.05646	0.05888	0	0.00938	0	0.05025	0.06292	0	0.21762	0.01668	0	0.38552	0.01024	0
Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0.09788	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01538	0.01656	0	0	0	0	0	0	0
Bacteroides_coprophilus	0	0	0.00956	0.0087	0	0.00252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236	0	0	0
Bacteroides_eggerthii	0.05121	0	0	0	0	0	0	0	0	0.21234	0	0.00175	0	0.2738	0	0	0	0	0	0	0	0	0
Bacteroides_fluxus	0	0	0.2626	0.02336	0.23149	0	0	0.03296	0	0	0	0.00248	0	0.07012	0	0	0	0	0	0.00492	0	0	0
Bacteroides_fragilis	0.08703	0	18.56418	0.44246	22.12565	3.38884	0.11955	0	0	0	0.00751	0.09983	0	0.30697	2.93997	0.00854	6.4906	0.01856	0	0.61645	0	0	0
Bacteroides_graminisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_heparinolyticus	0	0	0.02929	0	0	0	0	0	0	0.00079	0	0	0.01844	0	0	0	0	0	0	5.43644	0	0	0.0245
Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0.0076	0	0	0.00307	0	0	0	0	0.00124	0	0	0	0	0	0
Bacteroides_nordii	0	0	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00696	0	0	0	0	0	0
Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.00263	0	0	0	0	0	0.009	0	0.00275	0	0	0	0	0	0
Bacteroides_plebeius	0.09781	0	0	0	0.04461	0	0	0	0	0	0.08177	0	0	0.65486	0.16656	0.00287	0.06634	0	0.00736	0	0	0	0
Bacteroides_pyogenes	0	0	3.09903	1.27028	0.06868	0.00507	0.0369	0	0	0.0883	0.26691	0	0	0	0	0	0.04114	0	0	0	0	0	0
Bacteroides_sp_CAG_598	0.01134	0.04092	0.09768	0	0.01202	0	0.00108	0	3.99363	0	0	0	0	0.82931	0	2.54219	0.78637	0.01348	0.10498	0	0	0	0.00295
Bacteroides_stercoris	0.42982	0	0.34365	0.03336	0.04365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_thetaiotaomicron	0	0	1.03601	0.9576	3.62706	0	0	0	0	0.01248	0.04687	0	0	0	0.04904	0	1.90898	0	0	1.15141	0	0	0
Bacteroides_uniformis	0.25288	0.05046	1.70004	0.39533	0.04852	0.03969	0.08193	0.01865	0.12505	4.65717	1.7936	3.09818	0.00455	0.64265	0.06625	0.21533	1.1414	0	0.00344	0.40609	0.00446	0.01569	0.02372
Bacteroides_vulgatus	0.69779	0.19201	3.70324	3.53984	6.72417	7.00747	0.24404	0.11333	2.30642	0.88446	4.28195	0.24497	0.10037	0.18024	0.21265	0.73777	3.58304	0.09274	0	2.29234	0.06061	0.00921	0.06486
Bacteroides_xylanisolvens	0.07158	0	0.00304	0	0.01763	0	0	0.00316	0	0.11249	0.59146	0.03767	0	0.021	0	0.00821	0	0	0	0	0	0	0
Barnesiella_intestinihominis	0	0	0	0.01205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_synergistica	0	0	0.00074	0	0.00169	0.00471	0	0	0	0	0	0.00196	0	0	0	0	0.00029	0	0	0	0	0	0
Butyricimonas_virosa	3.09239	1.12176	9.9293	0.87489	1.83595	3.03538	0.49865	1.73057	0.64245	0.20378	0.35535	0.77183	0.24432	2.97375	0.29221	0.63372	0.603	0.03634	0.88205	2.65219	0.27951	0.80761	0.18864
Paludibacter_sp_47_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrimonas_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_canoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26228	0	0	0.00123
Sanguibacteroides_justesenii	0.41926	0.13132	0.07045	0.21966	0.21045	0.96523	0.0845	0.09362	0.40277	0.06006	0.12692	0.1824	0.3015	0.18908	0.11891	0.03791	0.71004	0.22917	0.05693	0.20714	0.08238	0.04398	0.05965
Prevotella_copri	0.03232	0	0	0	0	0.02235	0.29686	0	0	0	0	0.50919	0	0	0	0	0	0	0.26719	0	2.3647	0.1786	0.03632
Prevotella_sp_AM42_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_279	0.02524	0.02386	0	0	0	0	0	0.59262	0	0.13098	0	2.4977	0	0	0	0	0.01049	0	0	0.01937	0	0	0
Prevotella_sp_CAG_485	0	0	0	0	0	0	0	0	0.05271	0	0	0	0	0	0	0	0	0.89395	0	0	0	0	0
Prevotella_sp_CAG_520	0.55217	1.01265	0.01144	1.34745	0.07331	1.57625	16.79604	63.4545	0.41731	16.66495	5.38512	51.21364	0.76338	2.92119	0	2.73161	0	7.78298	14.89811	1.80019	10.98544	50.75978	20.10395
Prevotella_sp_CAG_873	0.14233	0.58411	4.40706	62.57094	3.34364	11.79125	2.42269	1.64802	1.02214	0.30011	4.92712	0.17959	8.3894	0.03374	0	0.07344	1.20118	0.008	1.06609	1.3955	0.00868	9.57888	27.21504
Prevotella_sp_P2_180	0	0	0	0	0	0	0.15502	0.01007	0	0	0	0	0	0.00452	0.00429	2.51207	0	0	0.59436	0	0.24231	0.62554	0.10713
Prevotella_sp_P3_122	0	0	0	0	0	0	0.00263	0	0	0	0.00254	0.39651	0	0	0	0.01267	0	0	0.19148	0	0.01169	0.00994	0
Prevotella_sp_P5_92	0	0	0	0	0	0	0.04892	0.00915	0	0	0	0.00124	0	0	0.01309	1.25957	0	0	0.92886	0	1.48015	0.87935	8e-04
Prevotella_stercorea	0.01872	0.03024	0	0.04023	0	0.06419	0.49266	1.89729	0.01018	0.56975	0.19749	1.41088	0.01493	0.07817	0	0.08486	0	0.16937	0.58496	0.03668	0.39646	1.7017	0.81701
Alistipes_indistinctus	0.01357	0.01403	0	0	0	0	0	0	0.01092	0	0	0.05925	0.01814	0.00675	0	0	2.75032	0	0	0.21101	0	0	0
Alistipes_putredinis	0.00294	0	0.21958	0.46276	0.03708	0	0	0	0.09651	0	0	0.04673	0	0	0	0	0.11937	0	0	0	0	0	0
Alistipes_shahii	7.37372	8.10751	7.87746	1.69571	24.39591	10.21544	7.76166	0.88366	2.09346	1.94513	1.04711	2.82388	4.01582	1.6438	2.92903	0.41702	1.86344	2.06286	0.01429	12.4574	4.21866	0.57217	0.69282
Parabacteroides_chinchillae	0	0	0.04853	0	0	0.00156	0	0	0	0	0	0	0.00855	0	0	0	0	0	0	0	0	0	0
Parabacteroides_distasonis	6.19779	10.58674	0.52029	3.47988	0.48914	2.6601	0.18253	0.01921	12.10354	1.92319	4.77667	2.64594	0.04704	0.56027	10.14132	0.92322	36.10431	3.46231	0	18.21181	0.03996	0.12472	0.25198
Parabacteroides_goldsteinii	0	0.35967	0	0.72364	0.02114	0.00092	0.24939	0.01001	0.68693	1.41625	0.87287	1.12161	1.40972	0.16251	0.49804	7.50541	2.62965	0	0	0.38744	0	0	0
Parabacteroides_gordonii	0	0	0.01861	0	0	0	0.00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_merdae	0.20177	0.89605	1.98903	0.31388	0.62865	0.17267	0.01522	0.08049	0.08312	0.01209	0	0.19594	0.22302	1.19915	0.25261	0.03598	0.85346	0.17157	0	0	0	0.03413	0.00364
Parabacteroides_sp_CAG_409	0.07862	0.23447	0	0.0085	0.83647	0.09228	0.35983	0	0	12.42713	1.56754	1.32542	1.09122	0.26361	0	0	0	1.47231	4.89705	2.86723	0.71628	0.05691	0.21322
Chryseobacterium_sp_YLOS41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_xuanwuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_cellulitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_mizutaii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_wenxiniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibrobacter_intestinalis	0	0.00888	0	0	0	0	0.02948	0	0.0014	0.08674	0.00689	0.00234	0	0	0	0	0	0	0.07602	0	0.00439	0	0
Fibrobacter_sp_UWH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemella_asaccharolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caryophanon_tenue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeotgalicoccus_halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeotgalicoccus_halotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeotgalicoccus_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinicoccus_qingdaonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinicoccus_sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_arlettae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_cohnii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_equorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_nepalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_saprophyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_sciuri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_xylosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcaceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_urinaeequi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_viridans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Facklamia_ignava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Globicatella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Globicatella_sulfidifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeotgalibaca_sp_PTS2502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bavariicoccus_seileri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_asini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_canintestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_cecorum	0	0	0.04915	0	0	0.43532	0	0	0	0	0.00757	0.15886	0	0.17652	0.0115	0	0	0.78026	0	0	0	0	0
Enterococcus_faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_gallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_hirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_raffinosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_agilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03578	0	0	0	0
Lactobacillus_amylovorus	10.20257	0.97025	0.21481	0.00546	0.01894	1.77441	0.81646	0.81015	0.01676	0	0.05115	0.02815	0.0785	0.21177	0.01779	0.01076	0.02219	0.01919	0	0.02266	0.20409	0.07117	0.49669
Lactobacillus_brevis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_delbrueckii	0	0.04359	0.02279	0.00499	0.04357	0.02471	0.50928	0.16731	0.11726	0.55948	0.15009	0	0.41201	0.33515	0.02985	0.05769	0.23878	0.0499	0.01083	0.27295	0.13231	0.10179	0.19443
Lactobacillus_farciminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_johnsonii	0	0	0	0	0.00412	0	0.0112	0	0.00671	0.31066	0	0	0	0	0	0.08114	0	0.04362	0	0	0.59423	0.01145	0.00939
Lactobacillus_mucosae	1.09648	2.41034	0.74471	0.17245	0.03432	0.41459	0.74816	0.41087	0	0.12682	0.08456	0.00041	0.75502	1.35948	0.29581	0.27908	1.87641	0.00219	0	0.09872	0.71009	0.08341	0.00068
Lactobacillus_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_plantarum	0	0	0	0	0	0	0.00316	0	0	0.00515	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_pontis	0	0	0	0	0	0	0	0	0	0.00364	0	0	0	0	0	0.00398	0	0	0	0	0	0	0
Lactobacillus_reuteri	0.12704	2.16051	0.05544	0	0.23005	0.49626	0.37961	0.29142	0.06766	1.30766	1.56065	0	0	0.58628	0.00294	0.00585	0.1473	0	0.0417	0.46923	2.43659	0.1628	1.43672
Lactobacillus_rossiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_ruminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_salivarius	0.02452	0	0	0	0	0	0	0.02634	0.03797	0	0	0.00121	0	0.03521	0	0	0	0.00655	0	0	0	0	0
Lactobacillus_vaginalis	0	0	0	0	0	0	0	0	0.00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pediococcus_pentosaceus	0	0	0	0	0	0	0	0	0	0.29726	0.02015	0	0	0	0	0	0	0	0	0	0	0	0
Sharpea_azabuensis	0.0561	0.07452	0	0.00163	0	0	0.13328	0	0	0	0	0	0	0.16278	0.34572	0	0.1312	0.01003	0	0.00699	0	0	0.00528
Weissella_cibaria	0	0	0	0	0	0	0.01228	0	0	0.09869	0.01655	0	0	0	0	0	0	0	0	0	0	0	0
Weissella_confusa	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella_paramesenteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella_thailandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_ferus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_gallolyticus	0	0	0	0	0.00262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_hyointestinalis	0.02639	0	0	0	0	0	0	0.02352	0	0.00277	0	0	0	0	0	0	0	0	0.00478	0	0	0	0
Streptococcus_pasteurianus	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86788	0	0	0	0	0	0	0	0	0
Streptococcus_suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00309	0	0	0	0	0	0
Catabacter_hongkongensis	0	0.02211	0.32498	0.01805	0.00934	0	0	0	0	0.1804	0	0.04763	0.81097	0	0.23286	0.14545	0	0	0	0	0	0	0.09246
Christensenella_minuta	0.02898	0.46409	0.74877	0.08262	0.15218	0.03154	0.08613	0.02954	0.11592	0.0583	0.03132	0.0743	0.19002	0.03478	0.12956	0.92589	0.33131	0.02975	0	0.27907	0	0.1208	0.24413
Butyricicoccus_porcorum	0.00681	0	0	0	0	0	0.00795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyribacterium_methylotrophicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00894	0	0	0	0	0
Clostridium_bolteae_CAG_59	0	0	0	0.00398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bornimense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_celatum	0.04505	0.01741	0	0	0	0	0	0	0	0	0	0	0	0.01219	0	0	0	0	0	0	0	0	0
Clostridium_disporicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens	0.00382	0.03063	0	0	0	0	0	0	0	0	0.47884	0	0	0.05619	0	0	0	0	0	0	0	0	0
Clostridium_sp_CAG_242	0.05032	0	0	0	0	0	1.86235	0	0.03613	0.01341	1.63533	0.16279	0.12206	7.22795	0	8.54048	0	0.5026	6.6574	0	0.00899	1.81619	0.58613
Clostridium_sp_CAG_413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_CAG_590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungatella_hathewayi	0.00972	0.01924	0.00605	0.01959	0	0	0	0.0216	0	0	0	0	0	0	0.96356	0	0.00217	0	0	0	0	0	0
Proteiniclasticum_ruminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteiniclasticum_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intestinimonas_butyriciproducens	4.82666	2.65302	2.40222	0.76331	0.94037	1.99084	2.33654	4.39296	5.90502	4.32875	9.49948	1.14534	5.54375	6.06015	0.44237	10.96054	0.90326	1.9359	3.45134	7.5099	2.29761	3.41444	1.63866
