Taxonomy	GXH_2074	GXH_3303	GXH_3593	GXH_2631	GXH_2742	GXH_4036	GXH_1390	GXH_3170	GXH_1860	GXH_2301	GXH_1634	GXH_1635	GXH_2741	GXH_1176	GXH_3392	GXH_3174	GXH_2520	GXH_3171	GXH_913	GXH_3806	GXH_695	GXH_3384	GXH_1389
Micrococcus_terreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rothia_nasimurium	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulosimicrobium_cellulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruaniaceae_bacterium_KH17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus_aquimaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tessaracoccus_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_koyangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis_alba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_deltae	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0	0	0	0	0	0	0	0	0	0
Olsenella_profusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella_scatoligenes	0	0	0	0.23587	0	0	0	0	0	0	0	0	0	0.01152	0	0	0.00606	0	0	0	0	0	0
Collinsella_aerofaciens	2.12258	2.04287	0.08863	0.22429	0.9599	2.73152	2.34617	0.68245	3.41838	0.14089	1.01922	6.02502	1.33837	9.08342	1.09833	0.56475	0.03892	7.84852	5.50006	0.30347	10.17279	1.96939	8.26242
Collinsella_intestinalis	0.00149	0	0	0	0	0.00714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_stercoris	0.00085	0	0	0	0	0.00629	0	0	0.00138	0	0	0.00851	0	0	0	0	0	0.00555	0.01546	0	0.01422	0	0.00876
[Collinsella]_massiliensis	0.00484	0	0	0	0	0	0	0	0	0	0	0	0	0.01072	0	0	0	0	0	0	0	0	0
Eggerthella_lenta	0	0	0.0666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_pamelaeae	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia_isoflavoniconvertens	0.20761	0.41363	0.24993	0	0	0	0.1083	0	0	0.05646	0.05888	0	0.00938	0	0.05025	0.06292	0	0.21762	0.01668	0	0.38552	0.01024	0
Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0.09788	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01538	0.01656	0	0	0	0	0	0	0
Bacteroides_coprophilus	0	0	0.00956	0.0087	0	0.00252	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236	0	0	0
Bacteroides_eggerthii	0.05121	0	0	0	0	0	0	0	0	0.21234	0	0.00175	0	0.2738	0	0	0	0	0	0	0	0	0
Bacteroides_fluxus	0	0	0.2626	0.02336	0.23149	0	0	0.03296	0	0	0	0.00248	0	0.07012	0	0	0	0	0	0.00492	0	0	0
Bacteroides_fragilis	0.08703	0	18.56418	0.44246	22.12565	3.38884	0.11955	0	0	0	0.00751	0.09983	0	0.30697	2.93997	0.00854	6.4906	0.01856	0	0.61645	0	0	0
Bacteroides_graminisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_heparinolyticus	0	0	0.02929	0	0	0	0	0	0	0.00079	0	0	0.01844	0	0	0	0	0	0	5.43644	0	0	0.0245
Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0.0076	0	0	0.00307	0	0	0	0	0.00124	0	0	0	0	0	0
Bacteroides_nordii	0	0	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00696	0	0	0	0	0	0
Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.00263	0	0	0	0	0	0.009	0	0.00275	0	0	0	0	0	0
Bacteroides_plebeius	0.09781	0	0	0	0.04461	0	0	0	0	0	0.08177	0	0	0.65486	0.16656	0.00287	0.06634	0	0.00736	0	0	0	0
Bacteroides_pyogenes	0	0	3.09903	1.27028	0.06868	0.00507	0.0369	0	0	0.0883	0.26691	0	0	0	0	0	0.04114	0	0	0	0	0	0
Bacteroides_sp_CAG_598	0.01134	0.04092	0.09768	0	0.01202	0	0.00108	0	3.99363	0	0	0	0	0.82931	0	2.54219	0.78637	0.01348	0.10498	0	0	0	0.00295
Bacteroides_stercoris	0.42982	0	0.34365	0.03336	0.04365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_thetaiotaomicron	0	0	1.03601	0.9576	3.62706	0	0	0	0	0.01248	0.04687	0	0	0	0.04904	0	1.90898	0	0	1.15141	0	0	0
Bacteroides_uniformis	0.25288	0.05046	1.70004	0.39533	0.04852	0.03969	0.08193	0.01865	0.12505	4.65717	1.7936	3.09818	0.00455	0.64265	0.06625	0.21533	1.1414	0	0.00344	0.40609	0.00446	0.01569	0.02372
Bacteroides_vulgatus	0.69779	0.19201	3.70324	3.53984	6.72417	7.00747	0.24404	0.11333	2.30642	0.88446	4.28195	0.24497	0.10037	0.18024	0.21265	0.73777	3.58304	0.09274	0	2.29234	0.06061	0.00921	0.06486
Bacteroides_xylanisolvens	0.07158	0	0.00304	0	0.01763	0	0	0.00316	0	0.11249	0.59146	0.03767	0	0.021	0	0.00821	0	0	0	0	0	0	0
Barnesiella_intestinihominis	0	0	0	0.01205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_synergistica	0	0	0.00074	0	0.00169	0.00471	0	0	0	0	0	0.00196	0	0	0	0	0.00029	0	0	0	0	0	0
Butyricimonas_virosa	3.09239	1.12176	9.9293	0.87489	1.83595	3.03538	0.49865	1.73057	0.64245	0.20378	0.35535	0.77183	0.24432	2.97375	0.29221	0.63372	0.603	0.03634	0.88205	2.65219	0.27951	0.80761	0.18864
Paludibacter_sp_47_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrimonas_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_canoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26228	0	0	0.00123
Sanguibacteroides_justesenii	0.41926	0.13132	0.07045	0.21966	0.21045	0.96523	0.0845	0.09362	0.40277	0.06006	0.12692	0.1824	0.3015	0.18908	0.11891	0.03791	0.71004	0.22917	0.05693	0.20714	0.08238	0.04398	0.05965
Prevotella_copri	0.03232	0	0	0	0	0.02235	0.29686	0	0	0	0	0.50919	0	0	0	0	0	0	0.26719	0	2.3647	0.1786	0.03632
Prevotella_sp_AM42_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_279	0.02524	0.02386	0	0	0	0	0	0.59262	0	0.13098	0	2.4977	0	0	0	0	0.01049	0	0	0.01937	0	0	0
Prevotella_sp_CAG_485	0	0	0	0	0	0	0	0	0.05271	0	0	0	0	0	0	0	0	0.89395	0	0	0	0	0
Prevotella_sp_CAG_520	0.55217	1.01265	0.01144	1.34745	0.07331	1.57625	16.79604	63.4545	0.41731	16.66495	5.38512	51.21364	0.76338	2.92119	0	2.73161	0	7.78298	14.89811	1.80019	10.98544	50.75978	20.10395
Prevotella_sp_CAG_873	0.14233	0.58411	4.40706	62.57094	3.34364	11.79125	2.42269	1.64802	1.02214	0.30011	4.92712	0.17959	8.3894	0.03374	0	0.07344	1.20118	0.008	1.06609	1.3955	0.00868	9.57888	27.21504
Prevotella_sp_P2_180	0	0	0	0	0	0	0.15502	0.01007	0	0	0	0	0	0.00452	0.00429	2.51207	0	0	0.59436	0	0.24231	0.62554	0.10713
Prevotella_sp_P3_122	0	0	0	0	0	0	0.00263	0	0	0	0.00254	0.39651	0	0	0	0.01267	0	0	0.19148	0	0.01169	0.00994	0
Prevotella_sp_P5_92	0	0	0	0	0	0	0.04892	0.00915	0	0	0	0.00124	0	0	0.01309	1.25957	0	0	0.92886	0	1.48015	0.87935	8e-04
Prevotella_stercorea	0.01872	0.03024	0	0.04023	0	0.06419	0.49266	1.89729	0.01018	0.56975	0.19749	1.41088	0.01493	0.07817	0	0.08486	0	0.16937	0.58496	0.03668	0.39646	1.7017	0.81701
Alistipes_indistinctus	0.01357	0.01403	0	0	0	0	0	0	0.01092	0	0	0.05925	0.01814	0.00675	0	0	2.75032	0	0	0.21101	0	0	0
