Taxonomy	GXL_5075	GXL_4092	GXL_1936	GXL_12940	GXL_10143	GXL_13164	GXL_4337	GXL_5777	GXL_1001	GXL_10938	GXL_8500	GXL_11720	GXL_13198	GXL_4363	GXL_4184	GXL_7834	GXL_10941	GXL_12278	GXL_10199	GXL_11714	GXL_7837	GXL_9463	GXL_5076	GXL_7910
Collinsella_aerofaciens	1.78204	2.3079	1.88024	0.03351	2.27039	0.57905	1.19314	9.00739	4.68822	1.35221	6.17086	1.9518	0.11341	0.662	0.6488	0.52046	1.03975	0.42035	0.29796	0.92783	0.09034	1.42805	6.93055	0.28517
Collinsella_intestinalis	0	0	0	0	0.00352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059	0
Collinsella_stercoris	0	0	0.00078	0	0.00336	0	0	0.00969	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409	0
[Collinsella]_massiliensis	0	0	0	0	0.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00301	0
Eggerthella_lenta	0.02818	0	0	0.49734	0.6763	0.00115	0.1449	0	0	0	0	0	0.05795	0.02718	0	0	0	0.03987	0	0	0.7509	0	0	0.09666
Gordonibacter_pamelaeae	0	0	0	0.03917	0.06615	0	0.00989	0	0	0	0	0	0.00362	0	0	0	0	0.00088	0	0	0.0645	0	0	0.00559
Slackia_isoflavoniconvertens	0.0124	0	0.01111	1.59462	0.62629	0.26366	0	0	0.16856	0.0037	0.12512	0	0.01549	0.47901	0.11432	0.05602	0.12926	0.06911	0	0.05195	0.43607	0.18066	0.00428	0.34951
Bacteroides_caccae	0	0	0	0	0	0.07119	0	0	0	0	0	0	0	0.77972	0	0	0	0.23229	1.13	0.01031	0.31201	0	0	0
Bacteroides_cellulosilyticus	0	0	0	0.01591	0	0	0	0.15106	0	0	0	0	0	0	0	0	0	0	0	0	0.02059	0	0.00756	0.36251
Bacteroides_coprophilus	0	0	0	0.00785	0	0.03546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15778	0.02772
Bacteroides_eggerthii	0	0	0	0.00331	0.2382	0	0	0.02025	0.10088	0.0068	0	0	0.00934	0	0	0	0	0	0	0.00288	0	0	0.02855	0
Bacteroides_fluxus	0	0.04048	6.97237	2.70166	0.49694	0.00542	0	0.04191	0	0	0	0	0.02282	0.03169	0	0	0	0.39865	0	0	0.07048	0	0.93609	0.00661
Bacteroides_fragilis	0	3.302	0.56009	5.22105	7.86759	0.46104	4.40887	0.01013	0	10.19969	0	0	0.01416	0.80726	0	0	0	2.43812	0.3042	0.10919	3.12956	5.03765	11.6767	6.78754
Bacteroides_graminisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_heparinolyticus	0	0	0	0.00501	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00853	0	0	0.19585	0.00508	0	0
Bacteroides_intestinalis	0	0	0.00368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_nordii	0	0	0	0	0	0	0.01731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.00223	0	0	0	0.00378	0	0.00055	0	0	0	0	0	0	0	0	0
Bacteroides_plebeius	0.01519	0	2.2581	2.06321	0.18601	0	0	0	4.14674	0	0	0	0.15342	0	0	0	0	0	0	0	0.03298	0.01386	11.10345	0.33901
Bacteroides_pyogenes	0	0.04124	0.05339	0	0	0	0	0	0	0	0	0	1.02945	0	0	0	0	0	0	0.00425	1.45703	0	0	0
Bacteroides_sp_CAG_598	0	2.07933	0	0	0	0	0	0.02781	0	0	0.00069	0	0	0	0.13784	0	0.01035	0	0	0	0	0.0113	0.14325	0.09866
Bacteroides_stercoris	1.22773	0.22328	0	0	5.2073	3.02192	0	0	0	0	0	0	0	0	0	0	0	0	0.19879	0	0.01609	0	0	0
Bacteroides_thetaiotaomicron	0	2.34611	0	0.20695	0.63276	1.12878	1.42304	0.09114	0	0.14422	0	0	0.35826	0.06239	0	0	0	0.85006	0.60716	0.40668	0.988	0	0.04074	0.1671
Bacteroides_uniformis	0	0.95928	1.33108	0.0225	5.89236	4.15594	3.66763	0.74895	5.19053	2.49023	0	0.0608	0.04429	0.27854	0.04492	0.04426	0	0.09941	2.61985	0.24059	5.28392	0.20809	0.02633	0.1898
Bacteroides_vulgatus	1.19462	0.23223	12.2494	3.83725	1.04398	3.23165	3.43827	1.89662	7.22876	2.10249	0	0.7273	1.93145	3.32241	0.16849	0.34431	0.03683	1.23256	0.78999	4.55755	0.21682	0.77088	0.70492	1.81585
Bacteroides_xylanisolvens	0.02698	0	0	0	0.00557	0.08115	0.07576	0.01443	0	0.05257	0	0	0	0.09221	0	0	0	0	0	0.0051	0.00215	0.0101	0.01084	0
Barnesiella_intestinihominis	0	0	0	0	0	0.01747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_synergistica	0	0	0.00023	0	0.00118	0.00031	0.0023	0	0	0.01026	0	0	0.0022	0.00236	0	0	0	0.00314	0.00447	0	0.00295	0.00156	0.00042	0
Butyricimonas_virosa	0.89949	3.57834	1.33339	1.3483	1.91039	0.73398	2.88732	0.34327	1.72869	4.63028	0.53663	0.19995	1.30102	1.57262	0.12839	0.11232	0.02059	1.18429	9.55816	0.98459	1.05385	1.06292	0.96954	2.40765
Paludibacter_sp_47_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrimonas_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_canoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sanguibacteroides_justesenii	0.20613	0.25764	0.35809	0.34809	0.35295	0.20996	0.73235	0.40178	0.28916	0.3955	0	0.16473	0.51943	0.95215	0.02172	0.0188	0.06482	0.22228	0.87855	0.6302	0.36748	0.38694	0.38488	0.34125
Prevotella_copri	0.71733	0	0	0	0	0	0	0.09491	0.03902	0	16.30566	0.00788	0	0.02943	0.06456	0	0.02282	0	0	0	0	0.00048	0	0
Prevotella_sp_AM42_24	0	0	0	0	0	0	0	0	0	0	0.18166	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_1031	0	0	0	0	0	0	0	0	0	0	0.02125	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_1092	0	0	0	0	0	0	0	0	0	0	0.48529	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_CAG_279	0	0	0	0.42499	0.29496	0	0	0.23411	0	0.00643	0.09027	0	0	0.09344	0.0791	1.27263	0	0	0	0.11778	0	0.15929	0.05589	0.12172
Prevotella_sp_CAG_485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50675	1.55255	1.15066	0	0	0	0	0	0	0
Prevotella_sp_CAG_520	55.28342	15.25837	6.79492	3.45764	0.08485	1.95278	0	0.96016	1.65206	0.42511	12.932	38.82551	0.42144	24.84567	17.95224	52.21712	19.25742	0.59614	0.02524	0.06667	1.04623	0.15709	0.17262	10.67788
Prevotella_sp_CAG_873	0.02267	0	0.29271	2.72847	3.17333	30.06349	0.07926	0	0.41777	27.10225	2.88898	0	31.88666	0.06462	0	0	0	52.07802	0	5.99828	0	0.65897	2.16805	17.19928
Prevotella_sp_P2_180	0	0	0	0	0	0	0	0	0.10969	0.02139	0.71837	0.01862	0	0	0.04357	0.32526	4.81816	0	0	0	0	0	0	0
Prevotella_sp_P3_122	0.01061	0	0.00542	0	0	0	0.05582	0.03569	0.70032	0.18644	0.06872	0	0	0	0.00338	0.01197	0.39291	0	0	0	0	0	0	0
Prevotella_sp_P5_92	0	0	0	0	0	0	0.00323	0.00374	0.11767	0.01135	1.29341	0.47557	0	0.07234	0.54689	13.39244	4.72973	0	0	0	0	0	0	0
Prevotella_stercorea	1.9827	0.44485	0.20218	0.15628	0	0.06429	0	0.03391	0.03565	0.01409	0.53328	1.29782	0.01051	0.9007	0.57137	1.80714	0.73751	0.01956	0	0	0.03522	0.00486	0.00659	0.27674
Alistipes_indistinctus	0	0	0	0	0	0.15462	2.3515	0.18042	0.31612	0.27571	0	0	0.05905	0.02754	0	0	0	0	2.66566	0.76861	0.39168	0.00899	0.01674	0.01894
