Taxonomy	GXL_5075	GXL_4092	GXL_1936	GXL_12940	GXL_10143	GXL_13164	GXL_4337	GXL_5777	GXL_1001	GXL_10938	GXL_8500	GXL_11720	GXL_13198	GXL_4363	GXL_4184	GXL_7834	GXL_10941	GXL_12278	GXL_10199	GXL_11714	GXL_7837	GXL_9463	GXL_5076	GXL_7910
Gordonibacter	0	0	0	0.03917	0.06615	0	0.00989	0	0	0	0	0	0.00362	0	0	0	0	0.00088	0	0	0.0645	0	0	0.00559
Slackia	0.0124	0	0.01111	1.59462	0.62629	0.26366	0	0	0.16856	0.0037	0.12512	0	0.01549	0.47901	0.11432	0.05602	0.12926	0.06911	0	0.05195	0.43607	0.18066	0.00428	0.34951
Bacteroides	2.46452	9.22395	23.4281	14.0847	21.57072	12.19256	13.03089	3.00231	16.66913	14.996	0.00069	0.78811	3.56697	5.37421	0.35179	0.38857	0.04718	5.25961	5.64999	5.33654	11.7255	6.05695	24.8362	9.7948
Barnesiella	0	0	0	0	0	0.01747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas	0.89949	3.57834	1.33363	1.3483	1.91157	0.73429	2.88962	0.34327	1.72869	4.64054	0.53663	0.19995	1.30321	1.57498	0.12839	0.11232	0.02059	1.18743	9.56263	0.98459	1.0568	1.06449	0.96996	2.40765
Paludibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sanguibacteroides	0.20613	0.25764	0.35809	0.34809	0.35295	0.20996	0.73235	0.40178	0.28916	0.3955	0	0.16473	0.51943	0.95215	0.02172	0.0188	0.06482	0.22228	0.87855	0.6302	0.36748	0.38694	0.38488	0.34125
Prevotella	58.01672	15.70322	7.29523	6.76738	3.55314	32.08057	0.13831	1.36252	3.07218	27.76706	35.51887	40.62541	32.31861	26.0062	20.76786	70.57911	31.10921	52.69372	0.02524	6.18274	1.08145	0.98069	2.40315	28.27562
Alistipes	4.83911	7.53128	0.84291	0.10052	1.38069	6.71939	11.7689	3.35372	2.63826	0.8595	0	5.35499	7.85026	4.09869	0.72105	0.27053	0.17002	6.45651	8.79747	3.34731	7.18019	13.12926	3.78154	0.44578
Parabacteroides	0.09399	9.01187	1.77734	4.48551	7.5739	1.50775	29.56864	27.88607	9.07916	8.45631	0.05817	4.96348	8.18202	4.2493	3.86004	1.16427	0.68748	7.15924	15.04884	6.25147	9.27896	9.61993	8.82711	4.16817
Chryseobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20976	0	0	0	0
Fibrobacter	0	0	0	0	0	0	0	0.21903	0	0.00763	0.0111	0	0	0	0	0	0.03984	0	0	0.00959	0	0	0	0
Gemella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01096	0	0.00103	0
Caryophanon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeotgalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Facklamia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Globicatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jeotgalibaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bavariicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus	0	0	0	0	0.08381	0	0	0.04397	0.00565	0.0022	0	0	0.03771	0	0	0	0	0.04701	0	0	0	0	1.304	0
Lactobacillus	2.51877	0.70066	10.09902	5.33068	2.77864	7.33561	1.11624	1.73035	0.29363	0.97572	17.01198	0.57255	9.64146	1.15584	12.48011	5.57057	5.17399	0.93223	0.90422	0.42233	1.1005	0.17858	6.06364	2.28319
Pediococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04278	0.28659	0	0	0	0	0	0	0.00256	0
Sharpea	0	0	0	0.01255	0	0	0	0.06844	0	0.07463	0	0	0	0.18602	0.09989	0.38413	6.93586	0.13575	0	0	0	0	0	0.02464
Weissella	0	0	0	0	0.00122	0	0	0.00129	0	0	0	0	0	0	0.23012	0.60467	0.16313	0	0	0	0	0	0	0
Streptococcus	0	0.01728	0.06833	0.12941	0.03369	0	0.02041	0	0	0	0.23699	0	0	0	0.29775	0.83555	0.74465	0.02772	0	0.17265	0.04269	0	0	0.21838
Catabacter	0	0.05122	0.00428	0.06286	0.56305	0	0.09058	0.04449	0.05311	0.00453	0	0	0.00594	0.1263	0.62272	0.01209	0.06908	0.01015	0.00311	0.01517	0.038	0.03389	0.07806	0.11947
Christensenella	0	0.22734	0.09144	0.60429	1.99648	0	1.00209	0.08434	0.26899	0.21446	0	0.01901	0.13157	0.07757	0.09867	0.0932	0.01356	0.11965	0.10049	0.09009	0.37416	0.05064	0.30785	0.39623
Butyricicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium	0	0	0	1.47886	0.05311	0	0.05104	0.55274	0.1732	5.1128	2.03978	0	0	0.00365	0.14631	0.21212	4.07277	0.98186	2.46779	0	0	0	0.80439	0.01628
Hungatella	0.06888	0.00712	0.01254	0.01652	0.00709	0.00962	0.85505	0	0	0.05225	0	0	0.00037	0.02139	0	0	0	0.00168	0	0	0.01454	0.01108	0.0109	0.02213
Proteiniclasticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intestinimonas	0.50889	2.74075	6.18729	1.39931	0.7185	0.38546	0.94748	1.67819	0.70041	3.51581	0.22822	2.83616	0.46435	3.48673	5.22948	2.16344	5.39367	0.51455	0.69521	2.20622	0.19705	0.71589	0.83722	0.85086
Eubacterium	0.14128	0.02741	0.18406	0.17358	4.40438	3.59774	0	0.15254	0.13492	0.07229	0.26175	0	0.33018	0.68729	0.09443	0.04565	0.01673	0.1894	0.29352	0.01453	0.19368	0.09792	1.08308	0.49572
Anaerostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotignum	0.02388	0	0.11842	0.09467	0.17553	0.00562	0	0	0	0	0	0	0	0.06237	0	0	0.02507	0.06157	0.05835	0	0.00582	0	0.0682	0.00057
Blautia	0	0	0.00026	0	0.0592	0.0175	0	6e-04	0	0.04286	0.04294	0	0	0	0	0.00564	0.03511	0.00151	0.01083	0	0	0.00402	0.58232	0
Coprococcus	0	0	0	0	0	0	0	0	0	0	0.01502	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eisenbergiella	0.00878	0.72213	0.85645	2.51457	0.31278	0	0.95666	0.3537	0.58	0.91411	0	2.19033	0.63178	1.83833	0.43467	0.338	1.24816	0.30256	0.62603	0.88905	0.23166	0.73595	0.47625	0.80951
Faecalicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05322	0	0	0
Fusicatenibacter	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium	16.99692	14.75953	8.00606	18.45757	3.90264	2.0613	7.68199	10.26428	10.40818	6.06908	0.101	6.12676	9.71445	18.38123	2.73594	1.31496	2.36271	6.67016	4.75994	10.91867	4.68623	15.08477	13.3361	16.53308
Roseburia	0.09355	0	0.90583	1.24215	0	0	0	0.43219	0	0.00125	0.03887	0.19687	0	0.0217	0.00735	0.14498	0	0	0.00829	0	0	0	0.00243	0
Oscillibacter	3.06579	1.26629	1.33195	1.05172	0.02505	0.3294	0.19051	1.74338	0.39036	0.37597	2.63604	1.20516	2.61975	3.31623	14.38894	0.72824	1.82319	0.64725	3.26018	0.84147	0.3782	4.19726	0.19274	0.10712
Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00216	0	0	0
Romboutsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeromassilibacillus	0.19675	3.79837	2.1128	23.73625	5.57438	0.01299	7.2584	13.58422	28.873	4.82867	0	14.91372	4.01873	10.67765	3.22415	2.13455	7.43892	1.7506	1.42274	19.94427	6.15241	2.84204	8.43393	16.63047
Anaerotruncus	0	0.09202	0.00612	0.75388	0.23545	0.28828	0.40707	0.06809	0.10568	0.05233	0	0.00907	0.57883	1.38433	0.96317	0.19881	0	0.14225	0.0138	0.09957	0.01465	1.28286	0.082	0.04159
Faecalibacterium	0.30214	0	0.02925	0.01726	0	0	0	0	0	0	1.89204	0	0	0.06414	0	0.09497	0	0	0	0	0	0	0	0
Flavonifractor	0.08351	0	0	0.00379	0.08062	0.03652	0	0	0	0.00703	0	0	0	0	0	0.02002	0.01069	0.1922	0	0	0	0	0.01564	0
Gemmiger	0	0	0	0	0	0	0.13614	0	0	0	0.12011	0	0	0	0	0	0	0.70066	0.19865	0	0	0	0	0.27961
Harryflintia	0	0	0	0	0	0	0	0	0.02218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor	0	0.07285	0	0	0	0	0	0	0	0.00956	0.00195	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcaceae_unclassified	1.30571	1.3619	5.60724	3.97411	0.03668	3.50768	0.76228	1.30902	1.50435	3.16509	0.34864	3.45961	6.31747	1.90403	2.18462	2.65804	10.48336	1.00101	3.56088	2.3812	0.04472	0.66471	0.40193	0.07544
Ruminococcus	0	0	0	0	0	0	0	0	0.00056	0.04857	4.11789	0.27663	0	0	0.00419	0.02112	0	0	0.00632	0.0184	0	0.0025	0	8e-04
Ruthenibacterium	0.01738	9.49856	0.14249	0.49769	0.60211	0.02838	2.12457	0.07615	2.48391	4.1463	0.02839	0.5025	0.11536	0.21914	1.26842	0.37501	1.20732	1.50583	0.86261	1.08219	0.66854	9.58408	3.59376	0.30727
Catenibacterium	0.00168	0	0	0.10788	0.03561	0.00168	0	0	0	0	0.02175	0	0	0.0336	0.22945	0.03673	0.01383	0	0	0	0	0	0.07741	0.15246
Erysipelatoclostridium	0	0	0	0.02383	0.0082	0	0.01135	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02006	0	0.37059	0
Erysipelothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalicoccus	0	0.00331	0.04543	0	0.34477	0	0	0	0	0	0	0	0	0.01108	0.07523	0.07514	0.074	0	0.03123	0.07242	0.84664	0.00429	1.50833	0.01191
Holdemanella	0.00081	0	0	0.02828	0	0	0.00109	0.02017	0	0	0.00407	0	0	0	0	0	0.00082	0.00032	0.00306	0	0.00222	0	0	0.00518
Holdemania	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118	0	0	0	0.03693	0	0	0	0	0	0
Turicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01946	0.01334	0	0	0	0	0	0	0	0
Firmicutes_unclassified	0	0	0	0	0	0	0	0.00353	0	0	0.2264	0	0	0	0	0	0	0	10.43402	0	0	0	0.00432	0
Acidaminococcus	2.17297	0	0	0.03979	2.87436	0.07089	0	0.02047	0	0	0.50822	0	0.09057	0.19808	0.04406	0.10361	0.06455	0.18232	0	0	0	0.00611	1.05133	0.02718
Phascolarctobacterium	0.60843	2.36073	0.48639	1.05321	1.12207	0.76478	1.57684	4.77679	4.52893	3.05413	8.20875	0	0.84972	1.76408	18.40726	1.14347	9.33887	0.11948	0.36504	2.89339	0.64577	6.78544	0.57311	3.62461
Mitsuokella	0	0	0	0	0	0.68188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
